TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
XL,76763,30161610,1991-09-19,1992-01-30,1
XL,76763,G3242A10,1992-05-14,1998-08-07,1
XL,86314,G3242910,1998-08-20,1999-02-01,1
XL,86314,G9825510,1999-02-18,2010-06-30,1
XL,86314,G9829010,2010-07-15,2016-07-24,1
XL,86314,G9829410,2016-08-18,2018-09-11,1
XLNX,76201,98391910,1990-07-19,2022-02-11,1
XNPT,90748,98411C10,2005-06-16,2016-07-05,1
XRM,90700,98416J10,2005-05-19,2010-05-25,1
XRM,90700,98416J11,2010-06-17,2018-10-16,1
XXIA,88750,45071R10,2000-12-14,2017-04-18,1
Y,17400,01717610,1978-07-20,1986-12-23,1
Y,71271,01717510,1987-01-30,2022-10-18,1
YAVY,86793,98430810,2002-09-19,2006-07-02,1
YAVY,86793,98431410,2006-07-20,2013-05-27,1
YAVY,86793,98430510,2013-06-20,2017-03-10,1
YHOO,83435,98433210,1996-05-16,2017-06-16,1
YHOO,16752,02134610,2017-07-20,2019-10-02,1
YORW,,,1997-01-16,2000-07-19,6
YORW,88857,98718410,2001-01-16,2023-12-29,1
YUM,85348,89595310,1997-10-07,2002-05-16,1
YUM,85348,98849810,2002-06-20,2023-12-29,1
ZBRA,76795,98920710,1991-09-19,2023-12-29,1
ZEP,92378,98944B10,2007-11-15,2015-06-25,1
ZEUS,80375,68162K10,1994-05-19,2023-12-29,1
ZINK,92232,44069430,2007-08-16,2016-02-10,1
ZINK,,,2016-02-18,2019-12-31,6
ZION,84129,98972210,1978-07-20,1987-05-05,1
ZION,84129,98970110,1987-05-14,2023-12-29,1
ZMH,89070,98956P10,2001-08-16,2023-12-29,1
ZONA,79025,98975L10,1993-06-17,2006-05-03,1
ZONA,79025,76028H10,2006-05-18,2010-10-14,1
ZONA,79025,76028H20,2010-11-18,2018-01-31,1
ZUMZ,90715,98981710,2005-05-19,2023-12-29,1
